method-a,method-b,verdict
org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;)Ljava/util/Calendar;,org.apache.commons.validator.routines.AbstractCalendarValidator.parse(Ljava/lang/String;Ljava/text/Format;)Ljava/lang/Object;,no-break-pass (indirect)
org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;)Ljava/util/Calendar;,org.apache.commons.validator.routines.AbstractFormatValidator.isStrict()Z,no-break-pass (indirect)
org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;)Ljava/util/Calendar;,org.apache.commons.validator.routines.AbstractFormatValidator.processParsedValue(Ljava/lang/Object;Ljava/text/Format;)Ljava/lang/Object;,no-break-pass (indirect)
org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidator.parse(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/lang/Object;,no-break-pass (direct)
org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;)Ljava/util/Calendar;,spurious-spec
org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;)Ljava/util/Calendar;,spurious-spec
org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Calendar;,spurious-spec
org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Calendar;,spurious-spec
org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;)Ljava/util/Calendar;,spurious-spec
org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Calendar;,spurious-spec
org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;)Ljava/util/Calendar;,spurious-spec
org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Calendar;,spurious-spec
org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Calendar;,spurious-spec
org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Calendar;,spurious-spec
org.apache.commons.validator.routines.UrlValidator.isValid(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidator.countToken(Ljava/lang/String;Ljava/lang/String;)I,no-break-pass (indirect)
org.apache.commons.validator.routines.UrlValidator.isValid(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidator.isOff(J)Z,no-break-pass (indirect)
org.apache.commons.validator.routines.UrlValidator.isValid(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidator.isValidAuthority(Ljava/lang/String;)Z,no-break-pass (direct)
org.apache.commons.validator.routines.UrlValidator.isValid(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidator.isValidFragment(Ljava/lang/String;)Z,no-break-pass (direct)
org.apache.commons.validator.routines.UrlValidator.isValid(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidator.isValidPath(Ljava/lang/String;)Z,no-break-pass (direct)
org.apache.commons.validator.routines.UrlValidator.isValid(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidator.isValidQuery(Ljava/lang/String;)Z,no-break-pass (direct)
org.apache.commons.validator.routines.UrlValidator.isValid(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidator.isValidScheme(Ljava/lang/String;)Z,no-break-pass (direct)
org.apache.commons.validator.routines.UrlValidator.isValidAuthority(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidator.countToken(Ljava/lang/String;Ljava/lang/String;)I,spurious-spec
org.apache.commons.validator.routines.UrlValidator.isValidAuthority(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidator.isValidFragment(Ljava/lang/String;)Z,spurious-spec
org.apache.commons.validator.routines.UrlValidator.isValidAuthority(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidator.isValidPath(Ljava/lang/String;)Z,spurious-spec
org.apache.commons.validator.routines.UrlValidator.isValidAuthority(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidator.isValidQuery(Ljava/lang/String;)Z,spurious-spec
org.apache.commons.validator.routines.UrlValidator.isValidPath(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidator.countToken(Ljava/lang/String;Ljava/lang/String;)I,no-break-pass (direct)
org.apache.commons.validator.routines.UrlValidator.isValidPath(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidator.isValidFragment(Ljava/lang/String;)Z,spurious-spec
org.apache.commons.validator.routines.UrlValidator.isValidPath(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidator.isValidQuery(Ljava/lang/String;)Z,spurious-spec
org.apache.commons.validator.routines.UrlValidator.isValidQuery(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidator.isValidFragment(Ljava/lang/String;)Z,spurious-spec
org.apache.commons.validator.routines.UrlValidator.isValidScheme(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidator.countToken(Ljava/lang/String;Ljava/lang/String;)I,spurious-spec
org.apache.commons.validator.routines.UrlValidator.isValidScheme(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidator.isOff(J)Z,no-break-pass (direct)
org.apache.commons.validator.routines.UrlValidator.isValidScheme(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidator.isValidAuthority(Ljava/lang/String;)Z,spurious-spec
org.apache.commons.validator.routines.UrlValidator.isValidScheme(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidator.isValidFragment(Ljava/lang/String;)Z,spurious-spec
org.apache.commons.validator.routines.UrlValidator.isValidScheme(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidator.isValidPath(Ljava/lang/String;)Z,spurious-spec
org.apache.commons.validator.routines.UrlValidator.isValidScheme(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidator.isValidQuery(Ljava/lang/String;)Z,spurious-spec
org.apache.commons.validator.routines.checkdigit.CheckDigit.calculate(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.validator.routines.checkdigit.ModulusCheckDigit.calculateModulus(Ljava/lang/String;Z)I,no-break-pass (direct)
org.apache.commons.validator.routines.checkdigit.CheckDigit.calculate(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.validator.routines.checkdigit.ModulusCheckDigit.toCheckDigit(I)Ljava/lang/String;,no-break-pass (direct)
org.apache.commons.validator.routines.checkdigit.CheckDigit.calculate(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.validator.routines.checkdigit.VerhoeffCheckDigit.calculateChecksum(Ljava/lang/String;Z)I,no-break-pass (direct)
org.apache.commons.validator.routines.checkdigit.CheckDigit.isValid(Ljava/lang/String;)Z,org.apache.commons.validator.routines.checkdigit.ModulusCheckDigit.calculateModulus(Ljava/lang/String;Z)I,no-break-pass (direct)
org.apache.commons.validator.routines.checkdigit.CheckDigit.isValid(Ljava/lang/String;)Z,org.apache.commons.validator.routines.checkdigit.ModulusCheckDigit.isValid(Ljava/lang/String;)Z,no-break-pass (direct)
org.apache.commons.validator.routines.checkdigit.ModulusCheckDigit.calculateModulus(Ljava/lang/String;Z)I,org.apache.commons.validator.routines.checkdigit.ModulusCheckDigit.toInt(CII)I,no-break-pass (direct)
org.apache.commons.validator.routines.checkdigit.ModulusCheckDigit.calculateModulus(Ljava/lang/String;Z)I,org.apache.commons.validator.routines.checkdigit.ModulusCheckDigit.weightedValue(III)I,no-break-pass (direct)
org.apache.commons.validator.routines.checkdigit.ModulusCheckDigit.isValid(Ljava/lang/String;)Z,org.apache.commons.validator.routines.checkdigit.ModulusCheckDigit.calculateModulus(Ljava/lang/String;Z)I,no-break-pass (direct)
org.apache.commons.validator.routines.checkdigit.ModulusCheckDigit.isValid(Ljava/lang/String;)Z,org.apache.commons.validator.routines.checkdigit.ModulusCheckDigit.toInt(CII)I,no-break-pass (indirect)
org.apache.commons.validator.routines.checkdigit.ModulusCheckDigit.isValid(Ljava/lang/String;)Z,org.apache.commons.validator.routines.checkdigit.ModulusCheckDigit.weightedValue(III)I,no-break-pass (indirect)
org.apache.commons.validator.util.Flags.clear()V,org.apache.commons.validator.util.Flags.getFlags()J,spurious-spec
org.apache.commons.validator.util.Flags.turnOffAll()V,org.apache.commons.validator.util.Flags.getFlags()J,spurious-spec
org.apache.commons.validator.util.Flags.turnOnAll()V,org.apache.commons.validator.util.Flags.getFlags()J,spurious-spec
org.apache.commons.validator.Validator.getClassLoader()Ljava/lang/ClassLoader;,org.apache.commons.validator.Validator.getOnlyReturnErrors()Z,unknown
org.apache.commons.validator.ValidatorAction.getClassLoader(Ljava/util/Map;)Ljava/lang/ClassLoader;,org.apache.commons.validator.ValidatorAction.loadParameterClasses(Ljava/lang/ClassLoader;)V,true-spec
org.apache.commons.validator.ValidatorAction.getClassLoader(Ljava/util/Map;)Ljava/lang/ClassLoader;,org.apache.commons.validator.ValidatorAction.loadValidationMethod()V,true-spec
org.apache.commons.validator.ValidatorAction.getClassLoader(Ljava/util/Map;)Ljava/lang/ClassLoader;,org.apache.commons.validator.ValidatorAction.onlyReturnErrors(Ljava/util/Map;)Z,spurious-spec
org.apache.commons.validator.ValidatorAction.loadValidationClass(Ljava/lang/ClassLoader;)V,org.apache.commons.validator.ValidatorAction.onlyReturnErrors(Ljava/util/Map;)Z,spurious-spec
org.apache.commons.validator.ValidatorAction.loadValidationMethod()V,org.apache.commons.validator.ValidatorAction.onlyReturnErrors(Ljava/util/Map;)Z,spurious-spec
org.apache.commons.validator.ValidatorResult.add(Ljava/lang/String;ZLjava/lang/Object;)V,org.apache.commons.validator.ValidatorResult.containsAction(Ljava/lang/String;)Z,spurious-spec
org.apache.commons.validator.Field.getDepends()Ljava/lang/String;,org.apache.commons.validator.Field.getProperty()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.Field.getDepends()Ljava/lang/String;,org.apache.commons.validator.Field.runDependentValidators(Lorg/apache/commons/validator/ValidatorAction;Lorg/apache/commons/validator/ValidatorResults;Ljava/util/Map;Ljava/util/Map;I)Z,spurious-spec
org.apache.commons.validator.Field.getKey()Ljava/lang/String;,org.apache.commons.validator.Field.getVarMap()Ljava/util/Map;,spurious-spec
org.apache.commons.validator.Field.getPage()I,org.apache.commons.validator.Field.getDepends()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.Field.getPage()I,org.apache.commons.validator.Field.getProperty()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.Field.getPage()I,org.apache.commons.validator.Field.runDependentValidators(Lorg/apache/commons/validator/ValidatorAction;Lorg/apache/commons/validator/ValidatorResults;Ljava/util/Map;Ljava/util/Map;I)Z,spurious-spec
org.apache.commons.validator.Field.getProperty()Ljava/lang/String;,org.apache.commons.validator.Field.getArg(I)Lorg/apache/commons/validator/Arg;,spurious-spec
org.apache.commons.validator.Field.getProperty()Ljava/lang/String;,org.apache.commons.validator.Field.getArg(Ljava/lang/String;I)Lorg/apache/commons/validator/Arg;,spurious-spec
org.apache.commons.validator.Field.getVarMap()Ljava/util/Map;,org.apache.commons.validator.Field.getDepends()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.Field.getVarMap()Ljava/util/Map;,org.apache.commons.validator.Field.getPage()I,spurious-spec
org.apache.commons.validator.Field.getVarMap()Ljava/util/Map;,org.apache.commons.validator.Field.getProperty()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.Field.getVarMap()Ljava/util/Map;,org.apache.commons.validator.Field.runDependentValidators(Lorg/apache/commons/validator/ValidatorAction;Lorg/apache/commons/validator/ValidatorResults;Ljava/util/Map;Ljava/util/Map;I)Z,spurious-spec
org.apache.commons.validator.Field.process(Ljava/util/Map;Ljava/util/Map;)V,org.apache.commons.validator.Field.getDepends()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.Field.process(Ljava/util/Map;Ljava/util/Map;)V,org.apache.commons.validator.Field.getPage()I,spurious-spec
org.apache.commons.validator.Field.process(Ljava/util/Map;Ljava/util/Map;)V,org.apache.commons.validator.Field.getProperty()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.Field.process(Ljava/util/Map;Ljava/util/Map;)V,org.apache.commons.validator.Field.runDependentValidators(Lorg/apache/commons/validator/ValidatorAction;Lorg/apache/commons/validator/ValidatorResults;Ljava/util/Map;Ljava/util/Map;I)Z,spurious-spec
org.apache.commons.validator.Field.processArg(Ljava/lang/String;Ljava/lang/String;)V,org.apache.commons.validator.Field.getDepends()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.Field.processArg(Ljava/lang/String;Ljava/lang/String;)V,org.apache.commons.validator.Field.getPage()I,spurious-spec
org.apache.commons.validator.Field.processArg(Ljava/lang/String;Ljava/lang/String;)V,org.apache.commons.validator.Field.getProperty()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.Field.processArg(Ljava/lang/String;Ljava/lang/String;)V,org.apache.commons.validator.Field.runDependentValidators(Lorg/apache/commons/validator/ValidatorAction;Lorg/apache/commons/validator/ValidatorResults;Ljava/util/Map;Ljava/util/Map;I)Z,spurious-spec
org.apache.commons.validator.Field.processArg(Ljava/lang/String;Ljava/lang/String;)V,org.apache.commons.validator.Field.validate(Ljava/util/Map;Ljava/util/Map;)Lorg/apache/commons/validator/ValidatorResults;,spurious-spec
org.apache.commons.validator.Field.processArg(Ljava/lang/String;Ljava/lang/String;)V,org.apache.commons.validator.Field.validateForRule(Lorg/apache/commons/validator/ValidatorAction;Lorg/apache/commons/validator/ValidatorResults;Ljava/util/Map;Ljava/util/Map;I)Z,spurious-spec
org.apache.commons.validator.Field.processMessageComponents(Ljava/lang/String;Ljava/lang/String;)V,org.apache.commons.validator.Field.getDepends()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.Field.processMessageComponents(Ljava/lang/String;Ljava/lang/String;)V,org.apache.commons.validator.Field.getPage()I,spurious-spec
org.apache.commons.validator.Field.processMessageComponents(Ljava/lang/String;Ljava/lang/String;)V,org.apache.commons.validator.Field.getProperty()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.Field.processMessageComponents(Ljava/lang/String;Ljava/lang/String;)V,org.apache.commons.validator.Field.runDependentValidators(Lorg/apache/commons/validator/ValidatorAction;Lorg/apache/commons/validator/ValidatorResults;Ljava/util/Map;Ljava/util/Map;I)Z,spurious-spec
org.apache.commons.validator.Field.processMessageComponents(Ljava/lang/String;Ljava/lang/String;)V,org.apache.commons.validator.Field.validate(Ljava/util/Map;Ljava/util/Map;)Lorg/apache/commons/validator/ValidatorResults;,spurious-spec
org.apache.commons.validator.Field.processMessageComponents(Ljava/lang/String;Ljava/lang/String;)V,org.apache.commons.validator.Field.validateForRule(Lorg/apache/commons/validator/ValidatorAction;Lorg/apache/commons/validator/ValidatorResults;Ljava/util/Map;Ljava/util/Map;I)Z,spurious-spec
org.apache.commons.validator.Field.setDepends(Ljava/lang/String;)V,org.apache.commons.validator.Field.getPage()I,spurious-spec
org.apache.commons.validator.Field.setDepends(Ljava/lang/String;)V,org.apache.commons.validator.Field.getVarMap()Ljava/util/Map;,spurious-spec
org.apache.commons.validator.Field.setDepends(Ljava/lang/String;)V,org.apache.commons.validator.Field.process(Ljava/util/Map;Ljava/util/Map;)V,spurious-spec
org.apache.commons.validator.Field.setProperty(Ljava/lang/String;)V,org.apache.commons.validator.Field.setDepends(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.Form.addField(Lorg/apache/commons/validator/Field;)V,org.apache.commons.validator.Form.isExtending()Z,spurious-spec
org.apache.commons.validator.Form.addField(Lorg/apache/commons/validator/Field;)V,org.apache.commons.validator.Form.isProcessed()Z,spurious-spec
org.apache.commons.validator.Form.addField(Lorg/apache/commons/validator/Field;)V,org.apache.commons.validator.Form.process(Ljava/util/Map;Ljava/util/Map;Ljava/util/Map;)V,unknown
org.apache.commons.validator.Form.isProcessed()Z,org.apache.commons.validator.Form.isExtending()Z,spurious-spec
org.apache.commons.validator.Form.setName(Ljava/lang/String;)V,org.apache.commons.validator.Form.addField(Lorg/apache/commons/validator/Field;)V,spurious-spec
org.apache.commons.validator.Form.setName(Ljava/lang/String;)V,org.apache.commons.validator.Form.getFieldMap()Ljava/util/Map;,spurious-spec
org.apache.commons.validator.FormSet.addForm(Lorg/apache/commons/validator/Form;)V,org.apache.commons.validator.FormSet.getCountry()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.FormSet.addForm(Lorg/apache/commons/validator/Form;)V,org.apache.commons.validator.FormSet.getLanguage()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.FormSet.addForm(Lorg/apache/commons/validator/Form;)V,org.apache.commons.validator.FormSet.getVariant()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.FormSet.addForm(Lorg/apache/commons/validator/Form;)V,org.apache.commons.validator.FormSet.process(Ljava/util/Map;)V,true-spec
org.apache.commons.validator.FormSet.getCountry()Ljava/lang/String;,org.apache.commons.validator.FormSet.getForm(Ljava/lang/String;)Lorg/apache/commons/validator/Form;,spurious-spec
org.apache.commons.validator.FormSet.getCountry()Ljava/lang/String;,org.apache.commons.validator.FormSet.getVariant()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.FormSet.getCountry()Ljava/lang/String;,org.apache.commons.validator.FormSet.process(Ljava/util/Map;)V,spurious-spec
org.apache.commons.validator.FormSet.getLanguage()Ljava/lang/String;,org.apache.commons.validator.FormSet.getCountry()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.FormSet.getLanguage()Ljava/lang/String;,org.apache.commons.validator.FormSet.getForm(Ljava/lang/String;)Lorg/apache/commons/validator/Form;,spurious-spec
org.apache.commons.validator.FormSet.getLanguage()Ljava/lang/String;,org.apache.commons.validator.FormSet.getVariant()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.FormSet.getLanguage()Ljava/lang/String;,org.apache.commons.validator.FormSet.process(Ljava/util/Map;)V,spurious-spec
org.apache.commons.validator.FormSet.getType()I,org.apache.commons.validator.FormSet.isProcessed()Z,spurious-spec
org.apache.commons.validator.FormSet.getType()I,org.apache.commons.validator.FormSet.merge(Lorg/apache/commons/validator/FormSet;)V,spurious-spec
org.apache.commons.validator.FormSet.getVariant()Ljava/lang/String;,org.apache.commons.validator.FormSet.getForm(Ljava/lang/String;)Lorg/apache/commons/validator/Form;,spurious-spec
org.apache.commons.validator.FormSet.getVariant()Ljava/lang/String;,org.apache.commons.validator.FormSet.process(Ljava/util/Map;)V,spurious-spec
org.apache.commons.validator.FormSet.merge(Lorg/apache/commons/validator/FormSet;)V,org.apache.commons.validator.FormSet.isProcessed()Z,spurious-spec
org.apache.commons.validator.FormSet.process(Ljava/util/Map;)V,org.apache.commons.validator.FormSet.getForm(Ljava/lang/String;)Lorg/apache/commons/validator/Form;,spurious-spec
org.apache.commons.validator.FormSet.setCountry(Ljava/lang/String;)V,org.apache.commons.validator.FormSet.getCountry()Ljava/lang/String;,true-spec
org.apache.commons.validator.FormSet.setCountry(Ljava/lang/String;)V,org.apache.commons.validator.FormSet.getForm(Ljava/lang/String;)Lorg/apache/commons/validator/Form;,spurious-spec
org.apache.commons.validator.FormSet.setCountry(Ljava/lang/String;)V,org.apache.commons.validator.FormSet.getForms()Ljava/util/Map;,spurious-spec
org.apache.commons.validator.FormSet.setCountry(Ljava/lang/String;)V,org.apache.commons.validator.FormSet.getLanguage()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.FormSet.setCountry(Ljava/lang/String;)V,org.apache.commons.validator.FormSet.getVariant()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.FormSet.setCountry(Ljava/lang/String;)V,org.apache.commons.validator.FormSet.setVariant(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.FormSet.setLanguage(Ljava/lang/String;)V,org.apache.commons.validator.FormSet.getCountry()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.FormSet.setLanguage(Ljava/lang/String;)V,org.apache.commons.validator.FormSet.getForm(Ljava/lang/String;)Lorg/apache/commons/validator/Form;,spurious-spec
org.apache.commons.validator.FormSet.setLanguage(Ljava/lang/String;)V,org.apache.commons.validator.FormSet.getLanguage()Ljava/lang/String;,true-spec
org.apache.commons.validator.FormSet.setLanguage(Ljava/lang/String;)V,org.apache.commons.validator.FormSet.getVariant()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.FormSet.setLanguage(Ljava/lang/String;)V,org.apache.commons.validator.FormSet.setCountry(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.FormSet.setLanguage(Ljava/lang/String;)V,org.apache.commons.validator.FormSet.setVariant(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.FormSet.setVariant(Ljava/lang/String;)V,org.apache.commons.validator.FormSet.getCountry()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.FormSet.setVariant(Ljava/lang/String;)V,org.apache.commons.validator.FormSet.getForm(Ljava/lang/String;)Lorg/apache/commons/validator/Form;,spurious-spec
org.apache.commons.validator.FormSet.setVariant(Ljava/lang/String;)V,org.apache.commons.validator.FormSet.getForms()Ljava/util/Map;,spurious-spec
org.apache.commons.validator.FormSet.setVariant(Ljava/lang/String;)V,org.apache.commons.validator.FormSet.getLanguage()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.FormSet.setVariant(Ljava/lang/String;)V,org.apache.commons.validator.FormSet.getVariant()Ljava/lang/String;,true-spec
org.apache.commons.validator.NameBean.setFirstName(Ljava/lang/String;)V,org.apache.commons.validator.NameBean.setLastName(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.NameBean.setFirstName(Ljava/lang/String;)V,org.apache.commons.validator.NameBean.setMiddleName(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.NameBean.setMiddleName(Ljava/lang/String;)V,org.apache.commons.validator.NameBean.setLastName(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.TypeBean.setByte(Ljava/lang/String;)V,org.apache.commons.validator.TypeBean.setDate(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.TypeBean.setByte(Ljava/lang/String;)V,org.apache.commons.validator.TypeBean.setDouble(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.TypeBean.setByte(Ljava/lang/String;)V,org.apache.commons.validator.TypeBean.setFloat(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.TypeBean.setByte(Ljava/lang/String;)V,org.apache.commons.validator.TypeBean.setInteger(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.TypeBean.setByte(Ljava/lang/String;)V,org.apache.commons.validator.TypeBean.setLong(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.TypeBean.setByte(Ljava/lang/String;)V,org.apache.commons.validator.TypeBean.setShort(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.TypeBean.setDouble(Ljava/lang/String;)V,org.apache.commons.validator.TypeBean.setDate(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.TypeBean.setFloat(Ljava/lang/String;)V,org.apache.commons.validator.TypeBean.setDate(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.TypeBean.setFloat(Ljava/lang/String;)V,org.apache.commons.validator.TypeBean.setDouble(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.TypeBean.setInteger(Ljava/lang/String;)V,org.apache.commons.validator.TypeBean.setDate(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.TypeBean.setInteger(Ljava/lang/String;)V,org.apache.commons.validator.TypeBean.setDouble(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.TypeBean.setInteger(Ljava/lang/String;)V,org.apache.commons.validator.TypeBean.setFloat(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.TypeBean.setInteger(Ljava/lang/String;)V,org.apache.commons.validator.TypeBean.setLong(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.TypeBean.setLong(Ljava/lang/String;)V,org.apache.commons.validator.TypeBean.setDate(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.TypeBean.setLong(Ljava/lang/String;)V,org.apache.commons.validator.TypeBean.setDouble(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.TypeBean.setLong(Ljava/lang/String;)V,org.apache.commons.validator.TypeBean.setFloat(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.TypeBean.setShort(Ljava/lang/String;)V,org.apache.commons.validator.TypeBean.setDate(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.TypeBean.setShort(Ljava/lang/String;)V,org.apache.commons.validator.TypeBean.setDouble(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.TypeBean.setShort(Ljava/lang/String;)V,org.apache.commons.validator.TypeBean.setFloat(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.TypeBean.setShort(Ljava/lang/String;)V,org.apache.commons.validator.TypeBean.setInteger(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.TypeBean.setShort(Ljava/lang/String;)V,org.apache.commons.validator.TypeBean.setLong(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.Validator.getClassLoader()Ljava/lang/ClassLoader;,org.apache.commons.validator.Validator.setOnlyReturnErrors(Z)V,spurious-spec
org.apache.commons.validator.Validator.getParameterValue(Ljava/lang/String;)Ljava/lang/Object;,org.apache.commons.validator.Validator.getOnlyReturnErrors()Z,spurious-spec
org.apache.commons.validator.ValidatorAction.formatJavascriptFileName()Ljava/lang/String;,org.apache.commons.validator.ValidatorAction.getClassLoader(Ljava/util/Map;)Ljava/lang/ClassLoader;,spurious-spec
org.apache.commons.validator.ValidatorAction.formatJavascriptFileName()Ljava/lang/String;,org.apache.commons.validator.ValidatorAction.getDependencyList()Ljava/util/List;,spurious-spec
org.apache.commons.validator.ValidatorAction.formatJavascriptFileName()Ljava/lang/String;,org.apache.commons.validator.ValidatorAction.getName()Ljava/lang/String;,spurious-spec
