method-a,method-b,verdict
org.apache.commons.fileupload2.disk.DiskFileItem.getTempFile()Ljava/io/File;,org.apache.commons.fileupload2.disk.DiskFileItem.isInMemory()Z,spurious-spec
org.apache.commons.fileupload2.disk.DiskFileItem.setDefaultCharset(Ljava/lang/String;)V,org.apache.commons.fileupload2.FileItem.delete()V,spurious-spec
org.apache.commons.fileupload2.disk.DiskFileItem.setDefaultCharset(Ljava/lang/String;)V,org.apache.commons.fileupload2.FileItem.get()[B,spurious-spec
org.apache.commons.fileupload2.disk.DiskFileItem.setDefaultCharset(Ljava/lang/String;)V,org.apache.commons.fileupload2.FileItem.getFieldName()Ljava/lang/String;,spurious-spec
org.apache.commons.fileupload2.disk.DiskFileItem.setDefaultCharset(Ljava/lang/String;)V,org.apache.commons.fileupload2.FileItem.getOutputStream()Ljava/io/OutputStream;,spurious-spec
org.apache.commons.fileupload2.disk.DiskFileItem.setDefaultCharset(Ljava/lang/String;)V,org.apache.commons.fileupload2.FileItem.isInMemory()Z,spurious-spec
org.apache.commons.fileupload2.disk.DiskFileItem.setDefaultCharset(Ljava/lang/String;)V,org.apache.commons.fileupload2.FileItem.setHeaders(Lorg/apache/commons/fileupload2/FileItemHeaders;)V,spurious-spec
org.apache.commons.fileupload2.disk.DiskFileItem.setDefaultCharset(Ljava/lang/String;)V,org.apache.commons.fileupload2.disk.DiskFileItem.getStoreLocation()Ljava/io/File;,spurious-spec
org.apache.commons.fileupload2.disk.DiskFileItem.setDefaultCharset(Ljava/lang/String;)V,org.apache.commons.fileupload2.disk.DiskFileItem.getTempFile()Ljava/io/File;,spurious-spec
org.apache.commons.fileupload2.disk.DiskFileItem.setDefaultCharset(Ljava/lang/String;)V,org.apache.commons.fileupload2.disk.DiskFileItem.isInMemory()Z,spurious-spec
org.apache.commons.fileupload2.servlet.ServletFileUpload.setFileSizeMax(J)V,org.apache.commons.fileupload2.FileUpload.getItemIterator(Lorg/apache/commons/fileupload2/RequestContext;)Lorg/apache/commons/fileupload2/FileItemIterator;,spurious-spec
org.apache.commons.fileupload2.servlet.ServletFileUpload.setFileSizeMax(J)V,org.apache.commons.fileupload2.FileUploadBase.getBoundary(Ljava/lang/String;)[B,spurious-spec
org.apache.commons.fileupload2.servlet.ServletFileUpload.setFileSizeMax(J)V,org.apache.commons.fileupload2.FileUploadBase.getFieldName(Ljava/lang/String;)Ljava/lang/String;,spurious-spec
org.apache.commons.fileupload2.servlet.ServletFileUpload.setFileSizeMax(J)V,org.apache.commons.fileupload2.FileUploadBase.getFieldName(Lorg/apache/commons/fileupload2/FileItemHeaders;)Ljava/lang/String;,spurious-spec
org.apache.commons.fileupload2.servlet.ServletFileUpload.setFileSizeMax(J)V,org.apache.commons.fileupload2.FileUploadBase.getFileName(Ljava/lang/String;)Ljava/lang/String;,spurious-spec
org.apache.commons.fileupload2.servlet.ServletFileUpload.setFileSizeMax(J)V,org.apache.commons.fileupload2.FileUploadBase.getFileName(Lorg/apache/commons/fileupload2/FileItemHeaders;)Ljava/lang/String;,spurious-spec
org.apache.commons.fileupload2.servlet.ServletFileUpload.setFileSizeMax(J)V,org.apache.commons.fileupload2.FileUploadBase.getParsedHeaders(Ljava/lang/String;)Lorg/apache/commons/fileupload2/FileItemHeaders;,spurious-spec
org.apache.commons.fileupload2.servlet.ServletFileUpload.setFileSizeMax(J)V,org.apache.commons.fileupload2.FileUploadBase.newFileItemHeaders()Lorg/apache/commons/fileupload2/util/FileItemHeadersImpl;,spurious-spec
org.apache.commons.fileupload2.servlet.ServletFileUpload.setFileSizeMax(J)V,org.apache.commons.fileupload2.servlet.ServletFileUpload.getItemIterator(Ljavax/servlet/http/HttpServletRequest;)Lorg/apache/commons/fileupload2/FileItemIterator;,spurious-spec
org.apache.commons.fileupload2.servlet.ServletFileUpload.setFileSizeMax(J)V,org.apache.commons.fileupload2.servlet.ServletFileUpload.setSizeMax(J)V,spurious-spec
org.apache.commons.fileupload2.servlet.ServletFileUpload.setProgressListener(Lorg/apache/commons/fileupload2/ProgressListener;)V,org.apache.commons.fileupload2.FileUploadBase.getBoundary(Ljava/lang/String;)[B,spurious-spec
org.apache.commons.fileupload2.FileItem.getOutputStream()Ljava/io/OutputStream;,org.apache.commons.fileupload2.FileItem.getFieldName()Ljava/lang/String;,spurious-spec
org.apache.commons.fileupload2.FileItem.getOutputStream()Ljava/io/OutputStream;,org.apache.commons.fileupload2.FileItem.setHeaders(Lorg/apache/commons/fileupload2/FileItemHeaders;)V,spurious-spec
org.apache.commons.fileupload2.FileItemStream.getFieldName()Ljava/lang/String;,org.apache.commons.fileupload2.FileItemStream.getContentType()Ljava/lang/String;,spurious-spec
org.apache.commons.fileupload2.FileItemStream.getFieldName()Ljava/lang/String;,org.apache.commons.fileupload2.FileItemStream.getHeaders()Lorg/apache/commons/fileupload2/FileItemHeaders;,spurious-spec
org.apache.commons.fileupload2.FileItemStream.getFieldName()Ljava/lang/String;,org.apache.commons.fileupload2.FileItemStream.isFormField()Z,spurious-spec
org.apache.commons.fileupload2.FileItemStream.getFieldName()Ljava/lang/String;,org.apache.commons.fileupload2.FileItemStream.openStream()Ljava/io/InputStream;,spurious-spec
org.apache.commons.fileupload2.FileUploadBase.getFieldName(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.fileupload2.FileUploadBase.getFileItemFactory()Lorg/apache/commons/fileupload2/FileItemFactory;,spurious-spec
org.apache.commons.fileupload2.FileUploadBase.getFieldName(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.fileupload2.FileUploadBase.getFileName(Ljava/lang/String;)Ljava/lang/String;,spurious-spec
org.apache.commons.fileupload2.FileUploadBase.getFieldName(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.fileupload2.FileUploadBase.getFileName(Lorg/apache/commons/fileupload2/FileItemHeaders;)Ljava/lang/String;,spurious-spec
org.apache.commons.fileupload2.FileUploadBase.getFieldName(Lorg/apache/commons/fileupload2/FileItemHeaders;)Ljava/lang/String;,org.apache.commons.fileupload2.FileUploadBase.getFileItemFactory()Lorg/apache/commons/fileupload2/FileItemFactory;,spurious-spec
org.apache.commons.fileupload2.FileUploadBase.getFieldName(Lorg/apache/commons/fileupload2/FileItemHeaders;)Ljava/lang/String;,org.apache.commons.fileupload2.FileUploadBase.getFileName(Ljava/lang/String;)Ljava/lang/String;,spurious-spec
org.apache.commons.fileupload2.FileUploadBase.getFieldName(Lorg/apache/commons/fileupload2/FileItemHeaders;)Ljava/lang/String;,org.apache.commons.fileupload2.FileUploadBase.getFileName(Lorg/apache/commons/fileupload2/FileItemHeaders;)Ljava/lang/String;,spurious-spec
org.apache.commons.fileupload2.FileUploadBase.setFileItemFactory(Lorg/apache/commons/fileupload2/FileItemFactory;)V,org.apache.commons.fileupload2.FileUploadBase.getItemIterator(Lorg/apache/commons/fileupload2/RequestContext;)Lorg/apache/commons/fileupload2/FileItemIterator;,spurious-spec
org.apache.commons.fileupload2.RequestContext.getInputStream()Ljava/io/InputStream;,org.apache.commons.fileupload2.RequestContext.getCharacterEncoding()Ljava/lang/String;,spurious-spec
org.apache.commons.fileupload2.FileItem.getOutputStream()Ljava/io/OutputStream;,org.apache.commons.fileupload2.disk.DiskFileItem.write(Ljava/io/File;)V,true-spec
org.apache.commons.fileupload2.FileUploadBase.getItemIterator(Lorg/apache/commons/fileupload2/RequestContext;)Lorg/apache/commons/fileupload2/FileItemIterator;,org.apache.commons.fileupload2.FileUploadBase.getFileItemFactory()Lorg/apache/commons/fileupload2/FileItemFactory;,spurious-spec
org.apache.commons.fileupload2.FileUploadBase.getParsedHeaders(Ljava/lang/String;)Lorg/apache/commons/fileupload2/FileItemHeaders;,org.apache.commons.fileupload2.FileUploadBase.getFieldName(Lorg/apache/commons/fileupload2/FileItemHeaders;)Ljava/lang/String;,spurious-spec
org.apache.commons.fileupload2.FileUploadBase.newFileItemHeaders()Lorg/apache/commons/fileupload2/util/FileItemHeadersImpl;,org.apache.commons.fileupload2.FileUploadBase.parseHeaderLine(Lorg/apache/commons/fileupload2/util/FileItemHeadersImpl;Ljava/lang/String;)V,true-spec
org.apache.commons.fileupload2.FileUploadBase.parseHeaderLine(Lorg/apache/commons/fileupload2/util/FileItemHeadersImpl;Ljava/lang/String;)V,org.apache.commons.fileupload2.FileUploadBase.getFieldName(Ljava/lang/String;)Ljava/lang/String;,spurious-spec
org.apache.commons.fileupload2.FileUploadBase.parseHeaderLine(Lorg/apache/commons/fileupload2/util/FileItemHeadersImpl;Ljava/lang/String;)V,org.apache.commons.fileupload2.FileUploadBase.getFieldName(Lorg/apache/commons/fileupload2/FileItemHeaders;)Ljava/lang/String;,spurious-spec
org.apache.commons.fileupload2.FileUploadBase.parseHeaderLine(Lorg/apache/commons/fileupload2/util/FileItemHeadersImpl;Ljava/lang/String;)V,org.apache.commons.fileupload2.FileUploadBase.getFileItemFactory()Lorg/apache/commons/fileupload2/FileItemFactory;,spurious-spec
org.apache.commons.fileupload2.FileUploadBase.setFileItemFactory(Lorg/apache/commons/fileupload2/FileItemFactory;)V,org.apache.commons.fileupload2.FileUploadBase.getFileItemFactory()Lorg/apache/commons/fileupload2/FileItemFactory;,spurious-spec
org.apache.commons.fileupload2.FileUploadBase.setFileItemFactory(Lorg/apache/commons/fileupload2/FileItemFactory;)V,org.apache.commons.fileupload2.FileUploadBase.parseRequest(Lorg/apache/commons/fileupload2/RequestContext;)Ljava/util/List;,true-spec
org.apache.commons.fileupload2.MultipartStream$ItemInputStream.findSeparator()V,org.apache.commons.fileupload2.MultipartStream$ItemInputStream.close(Z)V,spurious-spec
org.apache.commons.fileupload2.MultipartStream.setHeaderEncoding(Ljava/lang/String;)V,org.apache.commons.fileupload2.MultipartStream.discardBodyData()I,spurious-spec
org.apache.commons.fileupload2.MultipartStream.setHeaderEncoding(Ljava/lang/String;)V,org.apache.commons.fileupload2.MultipartStream.readBodyData(Ljava/io/OutputStream;)I,spurious-spec
org.apache.commons.fileupload2.MultipartStream.setHeaderEncoding(Ljava/lang/String;)V,org.apache.commons.fileupload2.MultipartStream.skipPreamble()Z,spurious-spec
org.apache.commons.fileupload2.servlet.ServletFileUpload.setFileSizeMax(J)V,org.apache.commons.fileupload2.FileUploadBase.getFileItemFactory()Lorg/apache/commons/fileupload2/FileItemFactory;,spurious-spec
org.apache.commons.fileupload2.servlet.ServletFileUpload.setProgressListener(Lorg/apache/commons/fileupload2/ProgressListener;)V,org.apache.commons.fileupload2.FileUpload.getItemIterator(Lorg/apache/commons/fileupload2/RequestContext;)Lorg/apache/commons/fileupload2/FileItemIterator;,true-spec
org.apache.commons.fileupload2.servlet.ServletFileUpload.setProgressListener(Lorg/apache/commons/fileupload2/ProgressListener;)V,org.apache.commons.fileupload2.servlet.ServletFileUpload.getItemIterator(Ljavax/servlet/http/HttpServletRequest;)Lorg/apache/commons/fileupload2/FileItemIterator;,true-spec
org.apache.commons.fileupload2.servlet.ServletFileUpload.setSizeMax(J)V,org.apache.commons.fileupload2.FileUpload.getItemIterator(Lorg/apache/commons/fileupload2/RequestContext;)Lorg/apache/commons/fileupload2/FileItemIterator;,spurious-spec
org.apache.commons.fileupload2.servlet.ServletFileUpload.setSizeMax(J)V,org.apache.commons.fileupload2.FileUploadBase.getBoundary(Ljava/lang/String;)[B,spurious-spec
org.apache.commons.fileupload2.servlet.ServletFileUpload.setSizeMax(J)V,org.apache.commons.fileupload2.FileUploadBase.getItemIterator(Lorg/apache/commons/fileupload2/RequestContext;)Lorg/apache/commons/fileupload2/FileItemIterator;,spurious-spec
org.apache.commons.fileupload2.servlet.ServletFileUpload.setSizeMax(J)V,org.apache.commons.fileupload2.servlet.ServletFileUpload.getItemIterator(Ljavax/servlet/http/HttpServletRequest;)Lorg/apache/commons/fileupload2/FileItemIterator;,spurious-spec
org.apache.commons.fileupload2.servlet.ServletFileUpload.setSizeMax(J)V,org.apache.commons.fileupload2.servlet.ServletFileUpload.parseRequest(Ljavax/servlet/http/HttpServletRequest;)Ljava/util/List;,spurious-spec
org.apache.commons.fileupload2.servlet.ServletFileUpload.setSizeMax(J)V,org.apache.commons.fileupload2.servlet.ServletFileUpload.parseRequest(Lorg/apache/commons/fileupload2/RequestContext;)Ljava/util/List;,spurious-spec
org.apache.commons.fileupload2.DefaultFileItemFactory.getSizeThreshold()I,org.apache.commons.fileupload2.DefaultFileItemFactory.getRepository()Ljava/io/File;,spurious-spec
org.apache.commons.fileupload2.ParameterParser.setLowerCaseNames(Z)V,org.apache.commons.fileupload2.ParameterParser.parse(Ljava/lang/String;C)Ljava/util/Map;,sometimes-true-spec
org.apache.commons.fileupload2.ParameterParser.setLowerCaseNames(Z)V,org.apache.commons.fileupload2.ParameterParser.parse([CC)Ljava/util/Map;,sometimes-true-spec
org.apache.commons.fileupload2.ParameterParser.setLowerCaseNames(Z)V,org.apache.commons.fileupload2.ParameterParser.parse([CIIC)Ljava/util/Map;,sometimes-true-spec
org.apache.commons.fileupload2.disk.DiskFileItem.getTempFile()Ljava/io/File;,org.apache.commons.fileupload2.FileItem.setHeaders(Lorg/apache/commons/fileupload2/FileItemHeaders;)V,spurious-spec
